split,file_name,text,accent
train,ERMS/wav/arctic_b0029.wav,All operations have been carried on from Montreal and Toronto,spanish
train,ERMS/wav/arctic_b0030.wav,Gregson held a lighted match until it burnt his fingertips,spanish
train,ERMS/wav/arctic_b0031.wav,Gregson had seated himself under the lamp and was sharpening a pencil,spanish
train,ERMS/wav/arctic_b0032.wav,He caught himself with a jerk,spanish
train,ERMS/wav/arctic_b0033.wav,How does your wager look now,spanish
train,ERMS/wav/arctic_b0034.wav,He confessed that the sketch had startled him,spanish
train,ERMS/wav/arctic_b0035.wav,After all the picture was only a resemblance,spanish
validation,ERMS/wav/arctic_b0036.wav,He wondered too where Roscoe was,spanish
train,ERMS/wav/arctic_b0037.wav,Philip knew that she was not an Indian,spanish
train,ERMS/wav/arctic_b0038.wav,In her haste to get away she had forgotten these things,spanish
train,ERMS/wav/arctic_b0039.wav,Philip took a step toward Gregson half determined to awaken him,spanish
train,ERMS/wav/arctic_b0040.wav,The thought set his blood tingling,spanish
validation,ERMS/wav/arctic_b0041.wav,But if Pierre did not return until tomorrow,spanish
train,ERMS/wav/arctic_b0042.wav,Ten minutes had not elapsed since he had dropped the handkerchief,spanish
train,ERMS/wav/arctic_b0043.wav,It won't be for sale,spanish
train,ERMS/wav/arctic_b0044.wav,For a few moments he ate in silence,spanish
train,ERMS/wav/arctic_b0045.wav,Philip did not pursue the subject,spanish
train,ERMS/wav/arctic_b0046.wav,Philip produced a couple of cigars and took a chair opposite him,spanish
train,ERMS/wav/arctic_b0047.wav,Suppose you saw me at work through the window,spanish
train,ERMS/wav/arctic_b0048.wav,He looked like one who had passed through an uncomfortable hour or two,spanish
train,ERMS/wav/arctic_b0049.wav,There was nothing more except a large ink blot under the words,spanish
train,ERMS/wav/arctic_b0050.wav,All this day Gregson remained in the cabin,spanish
train,ERMS/wav/arctic_b0051.wav,The sixth day he spent in the cabin with Gregson,spanish
validation,ERMS/wav/arctic_b0052.wav,The flush was gone from her face,spanish
validation,ERMS/wav/arctic_b0053.wav,That is why I am am rattled he laughed,spanish
validation,ERMS/wav/arctic_b0054.wav,He understood the meaning of the look,spanish
train,ERMS/wav/arctic_b0055.wav,She was even more beautiful than when I saw her before,spanish
train,ERMS/wav/arctic_b0056.wav,I'll give a thousand if you produce her retorted Gregson,spanish
train,ERMS/wav/arctic_b0057.wav,They have won popular sentiment through the newspapers,spanish
train,ERMS/wav/arctic_b0058.wav,We must achieve our own salvation,spanish
train,ERMS/wav/arctic_b0059.wav,In moments of mental energy Philip was restless,spanish
validation,ERMS/wav/arctic_b0060.wav,He would keep his faith with Gregson for the promised day or two,spanish
validation,ERMS/wav/arctic_b0061.wav,Something about it seemed to fascinate him to challenge his presence,spanish
train,ERMS/wav/arctic_b0062.wav,Now it was missing from the wall,spanish
test,ERMS/wav/arctic_b0063.wav,He boiled himself some coffee and sat down to wait,spanish
train,ERMS/wav/arctic_b0064.wav,I'm going down there with you and I'm going to fight,spanish
train,ERMS/wav/arctic_b0065.wav,Now have you got anything to say against me Mister Philip,spanish
train,ERMS/wav/arctic_b0066.wav,If I meet her again I shall apologize said Eileen,spanish
train,ERMS/wav/arctic_b0067.wav,Below him the shadow was broken into a pool of rippling starlight,spanish
validation,ERMS/wav/arctic_b0068.wav,Only the chance sound had led him to observe them,spanish
validation,ERMS/wav/arctic_b0069.wav,Could the incident have anything to do with Jeanne and Pierre,spanish
train,ERMS/wav/arctic_b0070.wav,There was no chance to fire without hitting him,spanish
validation,ERMS/wav/arctic_b0071.wav,There was no answer from the other side,spanish
train,ERMS/wav/arctic_b0072.wav,Then he hastened on as Pierre had guided him,spanish
train,ERMS/wav/arctic_b0073.wav,With these arguments he convinced himself that he should go on alone,spanish
train,ERMS/wav/arctic_b0074.wav,Yet behind them there was another and more powerful motive,spanish
train,ERMS/wav/arctic_b0075.wav,In that case he could not miss them if he used caution,spanish
train,ERMS/wav/arctic_b0076.wav,Before Philip could recover himself Jeanne's startled guards were upon him,spanish
train,ERMS/wav/arctic_b0077.wav,It is the nearest refuge,spanish
train,ERMS/wav/arctic_b0078.wav,There was pride and strength the ring of triumph in his voice,spanish
train,ERMS/wav/arctic_b0079.wav,The truth of it set Jeanne quivering,spanish
train,ERMS/wav/arctic_b0080.wav,Tomorrow it will be strong enough for you to stand upon,spanish
train,ERMS/wav/arctic_b0081.wav,You were going to leave after you saw me on the rock,spanish
train,ERMS/wav/arctic_b0082.wav,He bit his tongue and cursed himself at this fresh break,spanish
test,ERMS/wav/arctic_b0083.wav,In it there was something that was almost tragedy,spanish
train,ERMS/wav/arctic_b0084.wav,Your face is red with blood,spanish
train,ERMS/wav/arctic_b0085.wav,Her eyes smiled truth at him as he came up the bank,spanish
test,ERMS/wav/arctic_b0086.wav,He can care for himself,spanish
train,ERMS/wav/arctic_b0087.wav,They will search for us between their camp and Churchill,spanish
train,ERMS/wav/arctic_b0088.wav,Until I die he exclaimed,spanish
train,ERMS/wav/arctic_b0089.wav,Her beautiful hair was done up in shining coils,spanish
train,ERMS/wav/arctic_b0090.wav,The Churchill narrowed and its current became swifter as they progressed,spanish
train,ERMS/wav/arctic_b0091.wav,For a full half minute Jeanne looked at him without speaking,spanish
train,ERMS/wav/arctic_b0092.wav,I want to die in it,spanish
train,ERMS/wav/arctic_b0093.wav,Darkness hid him from Jeanne,spanish
validation,ERMS/wav/arctic_b0094.wav,And yet if she came he had no words to say,spanish
train,ERMS/wav/arctic_b0095.wav,He heard a sound which brought him quickly into consciousness of day,spanish
train,ERMS/wav/arctic_b0096.wav,Within himself he called it no longer his own,spanish
test,ERMS/wav/arctic_b0097.wav,Besides that noise makes me deaf,spanish
train,ERMS/wav/arctic_b0098.wav,Philip looked back from the crest and saw Jeanne leaning over the canoe,spanish
train,ERMS/wav/arctic_b0099.wav,Fifty yards ahead of her were the first of the rocks,spanish
train,ERMS/wav/arctic_b0100.wav,There was one chance and only one of saving Jeanne,spanish
test,ERMS/wav/arctic_b0101.wav,You're a devil for fighting and will surely win,spanish
train,ERMS/wav/arctic_b0102.wav,I'll only be in the way,spanish
train,ERMS/wav/arctic_b0103.wav,He lifted his eyes and a strange cry burst from his lips,spanish
train,ERMS/wav/arctic_b0104.wav,Shooting pains passed like flashes of electricity through his body,spanish
test,ERMS/wav/arctic_b0105.wav,I know that you are in charge there and Jeanne knows,spanish
test,ERMS/wav/arctic_b0106.wav,For a full minute the two men stared into each other's face,spanish
train,ERMS/wav/arctic_b0107.wav,He was sure now of but few things,spanish
train,ERMS/wav/arctic_b0108.wav,It was a miracle and I owe you my life,spanish
train,ERMS/wav/arctic_b0109.wav,Philip ate lightly of the food which Pierre had ready for him,spanish
train,ERMS/wav/arctic_b0110.wav,Such men believe when they come together,spanish
train,ERMS/wav/arctic_b0111.wav,The journey was continued at dawn,spanish
validation,ERMS/wav/arctic_b0112.wav,Jeanne and Pierre both gazed toward the great rock,spanish
train,ERMS/wav/arctic_b0113.wav,There was something pathetic in the girl's attitude now,spanish
train,ERMS/wav/arctic_b0114.wav,He moved his position and the illusion was gone,spanish
train,ERMS/wav/arctic_b0115.wav,For two hours not a word passed between them,spanish
train,ERMS/wav/arctic_b0116.wav,I have hunted along this ridge replied Philip,spanish
train,ERMS/wav/arctic_b0117.wav,That's Thorpe's said the young engineer,spanish
validation,ERMS/wav/arctic_b0118.wav,We saw your light and thought you wouldn't mind a call,spanish
train,ERMS/wav/arctic_b0119.wav,Billinger may arrive in time,spanish
train,ERMS/wav/arctic_b0120.wav,There's the hitch replied Thorpe rolling a cigarette,spanish
train,ERMS/wav/arctic_b0121.wav,I want my men to work by themselves,spanish
train,ERMS/wav/arctic_b0122.wav,Philip saw MacDougall soon after his short talk with Thorpe,spanish
test,ERMS/wav/arctic_b0123.wav,Neither could they understand the growing disaffection among Thorpe's men,spanish
validation,ERMS/wav/arctic_b0124.wav,Two weeks passed and in that time Thorpe left camp three times,spanish
train,ERMS/wav/arctic_b0125.wav,It was the third or fourth time that Philip had heard MacDougall swear,spanish
validation,ERMS/wav/arctic_b0126.wav,Blood was oozing slowly from the wounded man's right breast,spanish
train,ERMS/wav/arctic_b0127.wav,He destroyed everything that had belonged to the woman,spanish
validation,ERMS/wav/arctic_b0128.wav,Philip bent low over Pierre,spanish
train,ERMS/wav/arctic_b0129.wav,Did Thorpe go to see any one in Churchill,spanish
train,ERMS/wav/arctic_b0130.wav,She saw the answer in his face,spanish
test,ERMS/wav/arctic_b0131.wav,Thorpe and his men were to destroy this camp and kill you,spanish
validation,ERMS/wav/arctic_b0132.wav,There is no need of further detail now for you can understand,spanish
train,ERMS/wav/arctic_b0133.wav,There followed a roar that shook the earth,spanish
test,ERMS/wav/arctic_b0134.wav,Blind with rage he darted in,spanish
train,ERMS/wav/arctic_b0135.wav,In it was the joy of life,spanish
train,ERMS/wav/arctic_b0136.wav,Swiftly his eyes measured the situation,spanish
validation,ERMS/wav/arctic_b0137.wav,But this little defect did not worry him,spanish
train,ERMS/wav/arctic_b0138.wav,And then steadily he began to chew,spanish
train,ERMS/wav/arctic_b0139.wav,Together they ate the rabbit,spanish
train,ERMS/wav/arctic_b0140.wav,They edged nearer and stood shoulder to shoulder facing their world,spanish
train,ERMS/wav/arctic_b0141.wav,It was beating and waiting in the ambush of those black pits,spanish
train,ERMS/wav/arctic_b0142.wav,Something vastly more thrilling had come into it now,spanish
validation,ERMS/wav/arctic_b0143.wav,It took him half an hour to reach the edge of it,spanish
train,ERMS/wav/arctic_b0144.wav,But there was no longer the mother yearning in his heart,spanish
train,ERMS/wav/arctic_b0145.wav,Besides had he not whipped the big owl in the forest,spanish
train,ERMS/wav/arctic_b0146.wav,After all it was simply a mistake in judgment,spanish
test,ERMS/wav/arctic_b0147.wav,Had it struck squarely it would have killed him,spanish
train,ERMS/wav/arctic_b0148.wav,The Indian even poked his stick into the thick ground spruce,spanish
train,ERMS/wav/arctic_b0149.wav,Pebbles and dirt flew along with hair and fur,spanish
train,ERMS/wav/arctic_b0150.wav,And he was filled with a strange and foreboding fear,spanish
train,ERMS/wav/arctic_b0151.wav,It was steel a fisher trap,spanish
train,ERMS/wav/arctic_b0152.wav,OW a wild dog he growled,spanish
test,ERMS/wav/arctic_b0153.wav,He was a pariah a wanderer without a friend or a home,spanish
train,ERMS/wav/arctic_b0154.wav,That is the strange part of it,spanish
test,ERMS/wav/arctic_b0155.wav,His freshly caught furs he flung to the floor,spanish
train,ERMS/wav/arctic_b0156.wav,For that reason Le Beau had chosen him to fight the big fight,spanish
test,ERMS/wav/arctic_b0157.wav,In the crib the baby sat up and began to prattle,spanish
test,ERMS/wav/arctic_b0158.wav,She obeyed shrinking back with the baby in her arms,spanish
test,ERMS/wav/arctic_b0159.wav,His teeth shut with a last click,spanish
train,ERMS/wav/arctic_b0160.wav,It was over when he made his way through the ring of spectators,spanish
train,ERMS/wav/arctic_b0161.wav,In a flash he was on his feet facing him,spanish
train,ERMS/wav/arctic_b0162.wav,He thought he saw a shudder pass through the Factor's shoulders,spanish
train,ERMS/wav/arctic_b0163.wav,The moon had already begun its westward decline,spanish
train,ERMS/wav/arctic_b0164.wav,They laughed like two happy children,spanish
train,ERMS/wav/arctic_b0165.wav,He pulled and the log crashed down to break his back,spanish
train,ERMS/wav/arctic_b0166.wav,Fast but endure,spanish
train,ERMS/wav/arctic_b0167.wav,A little before dawn of the day following the fire relief came,spanish
validation,ERMS/wav/arctic_b0168.wav,The Indian felt the worship of her warm in his heart,spanish
train,ERMS/wav/arctic_b0169.wav,He drew in a deep breath as he looked at them,spanish
train,ERMS/wav/arctic_b0170.wav,Then he shouted Shut up,spanish
train,ERMS/wav/arctic_b0171.wav,He changed his seat for a steamer reclining chair,spanish
train,ERMS/wav/arctic_b0172.wav,On the far corner of the compound fence a hawk brooded,spanish
train,ERMS/wav/arctic_b0173.wav,To these he gave castor oil,spanish
train,ERMS/wav/arctic_b0174.wav,Hatred and murder and lust for revenge they possessed to overflowing,spanish
train,ERMS/wav/arctic_b0175.wav,Sheldon glanced at the thermometer,spanish
train,ERMS/wav/arctic_b0176.wav,I'll see to poor Hughie,spanish
train,ERMS/wav/arctic_b0177.wav,Her gray eyes were flashing and her lips were quivering,spanish
test,ERMS/wav/arctic_b0178.wav,Also I want information,spanish
train,ERMS/wav/arctic_b0179.wav,Let them go out and eat with my boys,spanish
train,ERMS/wav/arctic_b0180.wav,I I beg pardon he drawled,spanish
train,ERMS/wav/arctic_b0181.wav,And you preferred a cannibal isle and a cartridge belt,spanish
train,ERMS/wav/arctic_b0182.wav,I was in New York when the crash came,spanish
train,ERMS/wav/arctic_b0183.wav,No I did not fall among thieves,spanish
train,ERMS/wav/arctic_b0184.wav,Such things in her brain were like so many oaths on her lips,spanish
train,ERMS/wav/arctic_b0185.wav,Your being wrecked here has been a godsend to me,spanish
train,ERMS/wav/arctic_b0186.wav,I can't go elsewhere by your own account,spanish
train,ERMS/wav/arctic_b0187.wav,Her achievements with cocoanuts were a revelation,spanish
train,ERMS/wav/arctic_b0188.wav,He glanced down at her helplessly and moistened his lips,spanish
validation,ERMS/wav/arctic_b0189.wav,That is what distinguishes all of us from the lower animals,spanish
train,ERMS/wav/arctic_b0190.wav,Idealism led him to philosophic anarchy and his family threw him off,spanish
train,ERMS/wav/arctic_b0191.wav,He also contended that better confidence was established by carrying no weapons,spanish
train,ERMS/wav/arctic_b0192.wav,Outsiders are allowed five minute speeches the sick man urged,spanish
train,ERMS/wav/arctic_b0193.wav,So was Packard's finish suicide,spanish
train,ERMS/wav/arctic_b0194.wav,Joan cried with shining eyes,spanish
validation,ERMS/wav/arctic_b0195.wav,Nobody knows how the natives got them,spanish
train,ERMS/wav/arctic_b0196.wav,How can you manage all alone Mister Young,spanish
train,ERMS/wav/arctic_b0197.wav,The planters are already considering the matter,spanish
train,ERMS/wav/arctic_b0198.wav,I use great trouble advisedly,spanish
train,ERMS/wav/arctic_b0199.wav,Dear Sir Your second victim has fallen on schedule time,spanish
train,ERMS/wav/arctic_b0200.wav,We leave the eventuality to time and law,spanish
train,ERMS/wav/arctic_b0201.wav,I also understand that similar branch organizations have made their appearance in Europe,spanish
train,ERMS/wav/arctic_b0202.wav,Society is shaken to its foundations,spanish
train,ERMS/wav/arctic_b0203.wav,A month in Australia would finish me,spanish
train,ERMS/wav/arctic_b0204.wav,Down through the perfume weighted air fluttered the snowy fluffs of the cottonwoods,spanish
test,ERMS/wav/arctic_b0205.wav,You were destroying my life,spanish
train,ERMS/wav/arctic_b0206.wav,Horses and rifles had been her toys camp and trail her nursery,spanish
train,ERMS/wav/arctic_b0207.wav,I'm as good as a man she urged,spanish
validation,ERMS/wav/arctic_b0208.wav,You read the quotations in today's paper,spanish
train,ERMS/wav/arctic_b0209.wav,He's terribly touchy about his black wards as he calls them,spanish
test,ERMS/wav/arctic_b0210.wav,Whatever he guessed he locked away in the taboo room of Naomi,spanish
validation,ERMS/wav/arctic_b0211.wav,This is eighteen eighty,spanish
validation,ERMS/wav/arctic_b0212.wav,Death is and has been ever since old Maui died,spanish
train,ERMS/wav/arctic_b0213.wav,Some boy she laughed acquiescence,spanish
test,ERMS/wav/arctic_b0214.wav,Let us talk it over and find a way out,spanish
train,ERMS/wav/arctic_b0215.wav,It is a good property and worth more than that,spanish
train,ERMS/wav/arctic_b0216.wav,I wish you were more adaptable Joan retorted,spanish
train,ERMS/wav/arctic_b0217.wav,Such is my passage engaged on the steamer,spanish
train,ERMS/wav/arctic_b0218.wav,The issue was not in doubt,spanish
train,ERMS/wav/arctic_b0219.wav,Well there are better men in Hawaii that's all,spanish
test,ERMS/wav/arctic_b0220.wav,Harry Bancroft Dave lied,spanish
train,ERMS/wav/arctic_b0221.wav,It's a Yankee Joan cried,spanish
train,ERMS/wav/arctic_b0222.wav,He was the leader and Tudor was his lieutenant,spanish
validation,ERMS/wav/arctic_b0223.wav,They likewise are disinclined to being eaten,spanish
train,ERMS/wav/arctic_b0224.wav,But to culture the Revolution thus far had exhausted the Junta,spanish
train,ERMS/wav/arctic_b0225.wav,The President of the United States was his friend,spanish
train,ERMS/wav/arctic_b0226.wav,Your face was the personification of duplicity,spanish
train,ERMS/wav/arctic_b0227.wav,Shorty turned to their employers,spanish
train,ERMS/wav/arctic_b0228.wav,You were engaged,spanish
train,ERMS/wav/arctic_b0229.wav,I saw it all myself and it was splendid,spanish
train,ERMS/wav/arctic_b0230.wav,Now run along and tell them to hurry,spanish
train,ERMS/wav/arctic_b0231.wav,What's that grub thief got to do with it,spanish
train,ERMS/wav/arctic_b0232.wav,It was a superb picture,spanish
train,ERMS/wav/arctic_b0233.wav,So she said the irate skipper dashed on,spanish
train,ERMS/wav/arctic_b0234.wav,And watch out for wet feet was his parting advice,spanish
train,ERMS/wav/arctic_b0235.wav,Raoul yelled in order to make himself heard,spanish
train,ERMS/wav/arctic_b0236.wav,Oolong was two hundred and fifty miles from the nearest land,spanish
train,ERMS/wav/arctic_b0237.wav,They just lay off in the bush and plugged away,spanish
train,ERMS/wav/arctic_b0238.wav,The very thought of the effort to swim over was nauseating,spanish
validation,ERMS/wav/arctic_b0239.wav,And there was a dog that barked,spanish
train,ERMS/wav/arctic_b0240.wav,There are four all low M'Coy answered,spanish
train,ERMS/wav/arctic_b0241.wav,The women they carried away with them to the Big Valley,spanish
test,ERMS/wav/arctic_b0242.wav,The Japanese understood as we could never school ourselves or hope to understand,spanish
train,ERMS/wav/arctic_b0243.wav,They had been on the same lay as ourselves,spanish
validation,ERMS/wav/arctic_b0244.wav,You are positively soulless he said savagely,spanish
train,ERMS/wav/arctic_b0245.wav,Harrison is still my chauffeur,spanish
train,ERMS/wav/arctic_b0246.wav,The boy grew and prospered,spanish
train,ERMS/wav/arctic_b0247.wav,He wanted to give the finish to this foe already so far gone,spanish
validation,ERMS/wav/arctic_b0248.wav,Exciting times are the lot of the fish patrol,spanish
train,ERMS/wav/arctic_b0249.wav,I know they are my oysters,spanish
train,ERMS/wav/arctic_b0250.wav,By this time Charley was as enraged as the Greek,spanish
train,ERMS/wav/arctic_b0251.wav,They must have been swept away by the chaotic currents,spanish
test,ERMS/wav/arctic_b0252.wav,It resembled tea less than lager beer resembles champagne,spanish
train,ERMS/wav/arctic_b0253.wav,The very opposite is true they are discouraged vagabonds,spanish
train,ERMS/wav/arctic_b0254.wav,At the same time spears and arrows began to fall among the invaders,spanish
train,ERMS/wav/arctic_b0255.wav,Then again Tudor had such an irritating way about him,spanish
train,ERMS/wav/arctic_b0256.wav,Outwardly he maintained a calm and smiling aspect,spanish
train,ERMS/wav/arctic_b0257.wav,Tudor surveyed him with withering disgust,spanish
train,ERMS/wav/arctic_b0258.wav,You fired me out of your house in short,spanish
test,ERMS/wav/arctic_b0259.wav,Her mouth opened but instead of speaking she drew a long sigh,spanish
train,ERMS/wav/arctic_b0260.wav,It's worth eight dollars,spanish
test,ERMS/wav/arctic_b0261.wav,And he did hurt my arm,spanish
train,ERMS/wav/arctic_b0262.wav,Saxon's onto her job,spanish
train,ERMS/wav/arctic_b0263.wav,Only once did I confide the strangeness of it all to another,spanish
train,ERMS/wav/arctic_b0264.wav,But this time it was Saxon who rebelled,spanish
train,ERMS/wav/arctic_b0265.wav,I was not to cry out in the face of fear,spanish
train,ERMS/wav/arctic_b0266.wav,And now put yourself in my place for a moment,spanish
test,ERMS/wav/arctic_b0267.wav,The boy threw back his head with pride,spanish
train,ERMS/wav/arctic_b0268.wav,Saxon nodded and the boy frowned,spanish
train,ERMS/wav/arctic_b0269.wav,Why not like any railroad station or ferry depot,spanish
train,ERMS/wav/arctic_b0270.wav,We could throw stones with our feet,spanish
train,ERMS/wav/arctic_b0271.wav,It was put together in a casual helter skelter sort of way,spanish
train,ERMS/wav/arctic_b0272.wav,These were merely stout sticks an inch or so in diameter,spanish
train,ERMS/wav/arctic_b0273.wav,Then it was that a strange thing happened,spanish
validation,ERMS/wav/arctic_b0274.wav,From the source of light a harsh voice said,spanish
train,ERMS/wav/arctic_b0275.wav,But I did not enjoy it long,spanish
train,ERMS/wav/arctic_b0276.wav,We were now good friends,spanish
train,ERMS/wav/arctic_b0277.wav,Two of the Folk were already up,spanish
train,ERMS/wav/arctic_b0278.wav,Now animals do not like mockery,spanish
validation,ERMS/wav/arctic_b0279.wav,He gave one last snarl and slid from view among the trees,spanish
train,ERMS/wav/arctic_b0280.wav,Again the girls applauded and Missus Hall cried,spanish
train,ERMS/wav/arctic_b0281.wav,Just the same I'd sooner be myself than have book indigestion,spanish
train,ERMS/wav/arctic_b0282.wav,Some of the smaller veins had doubtless been ruptured,spanish
train,ERMS/wav/arctic_b0283.wav,But we were without this momentum,spanish
train,ERMS/wav/arctic_b0284.wav,There was one difficulty however,spanish
test,ERMS/wav/arctic_b0285.wav,The hyena proceeded to dine,spanish
train,ERMS/wav/arctic_b0286.wav,The time was considered auspicious,spanish
test,ERMS/wav/arctic_b0287.wav,Or have they already devised one,spanish
train,ERMS/wav/arctic_b0288.wav,We would not spend another such night,spanish
validation,ERMS/wav/arctic_b0289.wav,At first his progress was slow and erratic,spanish
train,ERMS/wav/arctic_b0290.wav,He placed his paw on one and its movements were accelerated,spanish
test,ERMS/wav/arctic_b0291.wav,The awe of man rushed over him again,spanish
train,ERMS/wav/arctic_b0292.wav,The Fire Men wore animal skins around their waists and across their shoulders,spanish
validation,ERMS/wav/arctic_b0293.wav,Between him and all domestic animals there must be no hostilities,spanish
train,ERMS/wav/arctic_b0294.wav,For a much longer time Lop Ear and I remained and watched,spanish
train,ERMS/wav/arctic_b0295.wav,All right Sir replied Jock with great regret,spanish
train,ERMS/wav/arctic_b0296.wav,At times I wondered where Sir Archibald got his style,spanish
train,ERMS/wav/arctic_b0297.wav,Why should a fellow throw up the sponge after the first round,spanish
train,ERMS/wav/arctic_b0298.wav,His hand shot out and clutched Crooked Leg by the neck,spanish
train,ERMS/wav/arctic_b0299.wav,Miss Brodie's smile was slightly sarcastic,spanish
train,ERMS/wav/arctic_b0300.wav,Does the old boy often go off at half cock that way,spanish
train,ERMS/wav/arctic_b0301.wav,A flying arrow passed between us,spanish
test,ERMS/wav/arctic_b0302.wav,I pulled suddenly with all my might,spanish
train,ERMS/wav/arctic_b0303.wav,Here we allow our solicitors to look after our legal work,spanish
train,ERMS/wav/arctic_b0304.wav,His previous wives had never lived long enough to bear him children,spanish
train,ERMS/wav/arctic_b0305.wav,It was our river emerging like ourselves from the great swamp,spanish
train,ERMS/wav/arctic_b0306.wav,Cameron looked at his hands with their long sinewy fingers,spanish
train,ERMS/wav/arctic_b0307.wav,We got few vegetables and fruits and became fish eaters,spanish
train,ERMS/wav/arctic_b0308.wav,We never made another migration,spanish
train,ERMS/wav/arctic_b0309.wav,Nor was Elam Harnish an exception,spanish
train,ERMS/wav/arctic_b0310.wav,A little treatment massage with some help from the doctor,spanish
train,ERMS/wav/arctic_b0311.wav,The twenty ninth very foggy,spanish
train,ERMS/wav/arctic_b0312.wav,Dig in you're sure good was Daylight's answer,spanish
train,ERMS/wav/arctic_b0313.wav,The apron string loomed near and he shied like an unbroken colt,spanish
train,ERMS/wav/arctic_b0314.wav,He had been born with this endowment,spanish
train,ERMS/wav/arctic_b0315.wav,And this was their sole conversation throughout the meal,spanish
validation,ERMS/wav/arctic_b0316.wav,Though the aurora still flamed another day had begun,spanish
train,ERMS/wav/arctic_b0317.wav,He did not believe in the burning of daylight for such a luxury,spanish
test,ERMS/wav/arctic_b0318.wav,Again he had done the big thing,spanish
train,ERMS/wav/arctic_b0319.wav,Daylight was tired profoundly tired,spanish
train,ERMS/wav/arctic_b0320.wav,The regret in his voice was provocative of a second burst of laughter,spanish
train,ERMS/wav/arctic_b0321.wav,Instead he arrived on the night of the second day,spanish
train,ERMS/wav/arctic_b0322.wav,Their supply of grub was gone,spanish
test,ERMS/wav/arctic_b0323.wav,Crickets began to chirp and more geese and ducks flew overhead,spanish
train,ERMS/wav/arctic_b0324.wav,Not till the twentieth of May did the river break,spanish
train,ERMS/wav/arctic_b0325.wav,It was a gigantic inadequacy,spanish
train,ERMS/wav/arctic_b0326.wav,Our Mister Howison will call upon you at your hotel,spanish
train,ERMS/wav/arctic_b0327.wav,He had been so easy,spanish
train,ERMS/wav/arctic_b0328.wav,Change chairs Daylight commanded,spanish
validation,ERMS/wav/arctic_b0329.wav,I'd sooner have my chips back,spanish
train,ERMS/wav/arctic_b0330.wav,They only had a little thirty thousand dollar fire,spanish
train,ERMS/wav/arctic_b0331.wav,His partners had starved and died on the Stewart,spanish
test,ERMS/wav/arctic_b0332.wav,As to how she dressed he had no ideas at all,spanish
test,ERMS/wav/arctic_b0333.wav,It does was her audacious answer,spanish
train,ERMS/wav/arctic_b0334.wav,Oh it's just a novel a love story,spanish
train,ERMS/wav/arctic_b0335.wav,Whoever lived on the ranch did that,spanish
validation,ERMS/wav/arctic_b0336.wav,How old are you mother,spanish
train,ERMS/wav/arctic_b0337.wav,Here he got a fresh thrill,spanish
test,ERMS/wav/arctic_b0338.wav,It was unobtrusive yet it was there,spanish
train,ERMS/wav/arctic_b0339.wav,Well I'll be plumb gosh darned,spanish
train,ERMS/wav/arctic_b0340.wav,These quick little joys of hers were sources of joy to him,spanish
train,ERMS/wav/arctic_b0341.wav,I play that choice wide open to win,spanish
train,ERMS/wav/arctic_b0342.wav,Each improvement makes the value of everything else pump up,spanish
test,ERMS/wav/arctic_b0343.wav,But how are you going to do it,spanish
train,ERMS/wav/arctic_b0344.wav,Lots of men take women buggy riding,spanish
train,ERMS/wav/arctic_b0345.wav,Daylight made no answer and the door closed behind him,spanish
train,ERMS/wav/arctic_b0346.wav,There's not an iota of truth in it,spanish
train,ERMS/wav/arctic_b0347.wav,But ever his gaze returned to that Crouched Venus on the piano,spanish
train,ERMS/wav/arctic_b0348.wav,Would you be satisfied with that one hundredth part of me,spanish
train,ERMS/wav/arctic_b0349.wav,In such a tumbling of values was no time to sell,spanish
train,ERMS/wav/arctic_b0350.wav,Stand off butcher and baker and all the rest,spanish
train,ERMS/wav/arctic_b0351.wav,Matthewson who's this bookkeeper Rogers,spanish
test,ERMS/wav/arctic_b0352.wav,Now just what do you want to know,spanish
train,ERMS/wav/arctic_b0353.wav,I want to know how all this is possible,spanish
train,ERMS/wav/arctic_b0354.wav,It's that much junk,spanish
train,ERMS/wav/arctic_b0355.wav,There was proper division of labor in the work they individually performed,spanish
validation,ERMS/wav/arctic_b0356.wav,He loved to play Chinese lottery,spanish
train,ERMS/wav/arctic_b0357.wav,The Law of Club and Fang,spanish
train,ERMS/wav/arctic_b0358.wav,The temperature dropped to fifty below zero and remained there the whole trip,spanish
train,ERMS/wav/arctic_b0359.wav,And as never before he was ready to obey,spanish
train,ERMS/wav/arctic_b0360.wav,This state of mind comes of an undue prominence of the ego,spanish
test,ERMS/wav/arctic_b0361.wav,There are the canals of China and the Yangtse River,spanish
train,ERMS/wav/arctic_b0362.wav,We threaten to be of the one mind before the voyage is completed,spanish
train,ERMS/wav/arctic_b0363.wav,She was built primarily to sail,spanish
train,ERMS/wav/arctic_b0364.wav,In the Bohemian Club of San Francisco there are some crack sailors,spanish
train,ERMS/wav/arctic_b0365.wav,My age in years is twenty two,spanish
train,ERMS/wav/arctic_b0366.wav,I forgot how easily I had taught myself from the printed page,spanish
train,ERMS/wav/arctic_b0367.wav,Any average young fellow can teach himself in a week,spanish
test,ERMS/wav/arctic_b0368.wav,Please do not think that I already know it all,spanish
train,ERMS/wav/arctic_b0369.wav,You see we were teaching ourselves,spanish
train,ERMS/wav/arctic_b0370.wav,And now behold the perversity of things,spanish
train,ERMS/wav/arctic_b0371.wav,Yield yourself to the waters that are ripping and tearing at you,spanish
train,ERMS/wav/arctic_b0372.wav,Mister McVeigh told me about him,spanish
